player_name,player_id,season,Year in NBA,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,College Drafted Players Stats from 2000-2005 (1).Rk,College Drafted Players Stats from 2000-2005 (1).PTS,College Drafted Players Stats from 2000-2005 (1).Draft Year,College Drafted Players Stats from 2000-2005 (1).Draft College,College Drafted Players Stats from 2000-2005 (1).Season,College Drafted Players Stats from 2000-2005 (1).Team,College Drafted Players Stats from 2000-2005 (1).G,College Drafted Players Stats from 2000-2005 (1).GS,College Drafted Players Stats from 2000-2005 (1).MP,College Drafted Players Stats from 2000-2005 (1).FG,College Drafted Players Stats from 2000-2005 (1).FGA,College Drafted Players Stats from 2000-2005 (1).2P,College Drafted Players Stats from 2000-2005 (1).2PA,College Drafted Players Stats from 2000-2005 (1).3P,College Drafted Players Stats from 2000-2005 (1).3PA,College Drafted Players Stats from 2000-2005 (1).FT,College Drafted Players Stats from 2000-2005 (1).FTA,College Drafted Players Stats from 2000-2005 (1).ORB,College Drafted Players Stats from 2000-2005 (1).DRB,College Drafted Players Stats from 2000-2005 (1).TRB,College Drafted Players Stats from 2000-2005 (1).AST,College Drafted Players Stats from 2000-2005 (1).STL,College Drafted Players Stats from 2000-2005 (1).BLK,College Drafted Players Stats from 2000-2005 (1).TOV,College Drafted Players Stats from 2000-2005 (1).PF,College Drafted Players Stats from 2000-2005 (1).PTS_1,College Drafted Players Stats from 2000-2005 (1).FG%,College Drafted Players Stats from 2000-2005 (1).2P%,College Drafted Players Stats from 2000-2005 (1).3P%,College Drafted Players Stats from 2000-2005 (1).FT%,College Drafted Players Stats from 2000-2005 (1).TS%,College Drafted Players Stats from 2000-2005 (1).eFG%,College Drafted Players Stats from 2000-2005 (1).Pos,Year in NBA2
Ryan Humphrey,humphry01,2005,3,591,317,-3.033872171,-1.071345397,-4.105217568,-0.219178164,-0.219178164,0,-3.141898019,-2.106007094,-5.247905114,-0.002427569,97,587,2002,Notre Dame,2001,Notre Dame,31,31,1103,231,472,228,466,3,6,122,204,115,222,337,80,33,87,77,83,587,0.489,0.489,0.5,0.598,0.516,0.493,F,3
Brandon Hunter,huntebr01,2004,1,816,416,-1.838024288,-1.298933168,-3.136957456,-0.080211248,-0.109493986,0.029282738,-2.064605396,-2.112364526,-4.176969922,-0.132714967,53,644,2003,Ohio,2002,Ohio,30,30,1146,217,415,206,378,11,37,199,335,95,283,378,78,25,35,108,84,644,0.523,0.545,0.297,0.594,0.561,0.536,F,1
Brandon Hunter,huntebr01,2005,2,447,224,-2.869136017,-2.080224002,-4.949360019,-0.25417334,-0.25417334,0,-2.937077865,-2.594336681,-5.531414546,1.032516384,53,644,2003,Ohio,2002,Ohio,30,30,1146,217,415,206,378,11,37,199,335,95,283,378,78,25,35,108,84,644,0.523,0.545,0.297,0.594,0.561,0.536,F,2
Steven Hunter,huntest01,2002,1,1013,516,-3.720669257,-0.445178795,-4.165848052,-0.374113189,-0.374113189,0,-3.885463804,-0.911653864,-4.797117668,0.337957675,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,1
Steven Hunter,huntest01,2003,2,951,487,-2.570287441,-0.355682976,-2.925970417,-0.060875161,0.104898153,-0.165773314,-2.824751801,-0.86294914,-3.687700941,0.087596848,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,2
Steven Hunter,huntest01,2004,3,1510,789,-4.254169992,-1.023265962,-5.277435954,-1.016454603,-1.016454603,0,-4.40005157,-1.651896892,-6.051948462,-0.085963364,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,3
Steven Hunter,huntest01,2005,4,2536,1259,-2.621510844,0.734784738,-1.886726105,0.552217568,0.52339744,0.028820128,-2.871181784,-0.475566833,-3.346748617,-0.335745255,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,4
Steven Hunter,huntest01,2006,5,2563,1312,-2.567380499,0.161913688,-2.405466811,0.229216594,0.229216594,0,-2.80317764,-0.994238197,-3.797415837,-0.559361872,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,5
Steven Hunter,huntest01,2007,6,3068,1605,-3.356951093,-0.137013888,-3.493964981,-0.605832196,-0.605832196,0,-3.557027977,-0.827687802,-4.38471578,-0.516081519,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,6
Steven Hunter,huntest01,2008,7,262,125,-4.807661676,-1.443183896,-6.250845572,-0.225537689,-0.203501492,-0.022036197,-5.148674597,-2.442279115,-7.590953712,0.546066642,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,7
Steven Hunter,huntest01,2010,9,312,158,-4.66301505,-0.747003919,-5.410018969,-0.21276709,-0.21276709,0,-4.67484607,-2.856199288,-7.531045357,-0.727250876,407,343,2001,DePaul,2000,DePaul,30,27,808,138,233,138,233,0,0,67,125,66,103,169,15,5,72,44,70,343,0.592,0.592,,0.536,0.587,0.592,C,9
Andre Iguodala,iguodan01,2005,1,5727,2878,0.555912411,3.083987422,3.639899832,9.421129565,8.441436298,0.979693267,0.146756568,3.102846501,3.249603069,-0.146332603,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,1
Andre Iguodala,iguodan01,2006,2,6028,3086,1.512847094,2.081154637,3.594001732,9.952705206,9.952705206,0,1.281883254,2.018343834,3.300227088,-0.328239182,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,2
Andre Iguodala,iguodan01,2007,3,5852,3062,1.545750848,1.248936155,2.794687003,8.650191649,8.650191649,0,1.555252256,1.659267734,3.214519991,-0.127800094,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,3
Andre Iguodala,iguodan01,2008,4,6600,3476,1.89394088,2.345736726,4.239677606,12.39008319,12.06301538,0.327067807,2.175658011,2.396103354,4.571761365,0.082035621,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,4
Andre Iguodala,iguodan01,2009,5,6699,3538,2.703865167,1.887073532,4.5909387,13.2478732,12.19588494,1.051988255,2.726629416,1.688033084,4.4146625,-0.247609234,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,5
Andre Iguodala,iguodan01,2010,6,6163,3193,1.61333133,0.48501653,2.09834786,7.878074366,7.878074366,0,1.731597302,0.580285577,2.311882879,-0.240270891,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,6
Andre Iguodala,iguodan01,2011,7,5101,2651,1.22522182,2.227976807,3.453198627,8.352408279,7.878909253,0.473499026,1.304808119,1.991232611,3.29604073,-0.491232611,349,388,2004,Arizona,2003,Arizona,30,30,962,136,302,113,229,23,73,93,118,72,181,253,147,48,11,83,75,388,0.45,0.493,0.315,0.788,0.542,0.488,F,7
Royal Ivey,iveyro01,2005,1,1558,809,-3.027764699,0.495263464,-2.532501235,0.090872799,0.090872799,0,-3.364891342,0.797392327,-2.567499015,1.127482555,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,1
Royal Ivey,iveyro01,2006,2,1863,978,-2.743311186,-1.437411046,-4.180722233,-0.717289304,-0.717289304,0,-3.344807838,-1.167681438,-4.512489276,0.435605314,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,2
Royal Ivey,iveyro01,2007,3,1022,539,-2.497724246,-0.930116101,-3.427840347,-0.18740159,-0.18740159,0,-2.879549978,-1.220450019,-4.099999997,0.497634824,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,3
Royal Ivey,iveyro01,2008,4,2765,1437,-2.042559354,-1.85601413,-3.898573484,-0.84668762,-0.84668762,0,-2.26390447,-1.517921907,-3.781826377,0.511321757,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,4
Royal Ivey,iveyro01,2009,5,1716,906,-1.919254687,-1.153639331,-3.072894018,-0.142387284,-0.2492997,0.106912416,-2.033550707,-1.326858583,-3.36040929,0.473657329,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,5
Royal Ivey,iveyro01,2010,6,650,337,-0.845008043,0.140171203,-0.70483684,0.355756332,0.379721423,-0.023965091,-1.206218522,0.048667739,-1.157550783,1.6216871,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,6
Royal Ivey,iveyro01,2011,7,314,161,-1.502609402,-0.833625029,-2.33623443,0.036317265,-0.044064566,0.080381831,-1.850971788,-1.530092282,-3.38106407,0.162890028,432,311,2004,Texas,2003,Texas,33,33,979,111,248,99,217,12,31,77,123,42,91,133,141,41,8,51,83,311,0.448,0.456,0.387,0.626,0.507,0.472,G,7
Jarrett Jack,jackja01,2006,1,2952,1599,-0.987476176,-2.777342169,-3.764818346,-0.828290098,-0.828290098,0,-1.546918394,-2.826999831,-4.373918225,0.043313468,188,497,2005,Georgia Tech,2004,Georgia Tech,32,31,1091,164,319,118,215,46,104,123,142,9,146,155,145,58,3,110,54,497,0.514,0.549,0.442,0.866,0.643,0.586,G,1
Jarrett Jack,jackja01,2007,2,4933,2651,0.744905208,-0.872751352,-0.127846145,3.543558401,3.543558401,0,0.579326505,-0.432693791,0.146632714,-0.078967975,188,497,2005,Georgia Tech,2004,Georgia Tech,32,31,1091,164,319,118,215,46,104,123,142,9,146,155,145,58,3,110,54,497,0.514,0.549,0.442,0.866,0.643,0.586,G,2
Jarrett Jack,jackja01,2008,3,4129,2229,-0.384366972,-0.938355942,-1.322722914,1.620398977,1.620398977,0,-0.512007071,-1.401963842,-1.913970914,-0.158594856,188,497,2005,Georgia Tech,2004,Georgia Tech,32,31,1091,164,319,118,215,46,104,123,142,9,146,155,145,58,3,110,54,497,0.514,0.549,0.442,0.866,0.643,0.586,G,3
Jarrett Jack,jackja01,2009,4,5523,2716,0.565514895,-0.681270238,-0.115755344,3.641397127,3.641397127,0,0.369894315,-0.664366753,-0.294472439,-0.225864734,188,497,2005,Georgia Tech,2004,Georgia Tech,32,31,1091,164,319,118,215,46,104,123,142,9,146,155,145,58,3,110,54,497,0.514,0.549,0.442,0.866,0.643,0.586,G,4
Jarrett Jack,jackja01,2010,5,4400,2243,2.47736055,-2.26753966,0.20982089,3.374223116,3.374223116,0,2.305568397,-2.154408487,0.15115991,-0.358401267,188,497,2005,Georgia Tech,2004,Georgia Tech,32,31,1091,164,319,118,215,46,104,123,142,9,146,155,145,58,3,110,54,497,0.514,0.549,0.442,0.866,0.643,0.586,G,5
Jarrett Jack,jackja01,2011,6,3449,1833,-0.865785007,-1.381904866,-2.247689873,0.466511816,0.678772081,-0.212260265,-1.072012712,-2.032011403,-3.104024115,0.108834684,188,497,2005,Georgia Tech,2004,Georgia Tech,32,31,1091,164,319,118,215,46,104,123,142,9,146,155,145,58,3,110,54,497,0.514,0.549,0.442,0.866,0.643,0.586,G,6
Luke Jackson,jackslu02,2005,1,81,43,-0.997221917,-2.852739128,-3.849961045,-0.023885321,-0.023885321,0,-1.080876616,-4.726143964,-5.807020581,-0.939280965,40,656,2004,Oregon,2003,Oregon,31,31,1072,210,430,137,264,73,166,163,189,57,166,223,139,39,5,93,53,656,0.488,0.519,0.44,0.862,0.631,0.573,G,1
Luke Jackson,jackslu02,2006,2,596,315,-2.843571298,-1.437201201,-4.280772499,-0.247265586,-0.247265586,0,-2.721046066,-2.872777064,-5.59382313,0.465775799,40,656,2004,Oregon,2003,Oregon,31,31,1072,210,430,137,264,73,166,163,189,57,166,223,139,39,5,93,53,656,0.488,0.519,0.44,0.862,0.631,0.573,G,2
Luke Jackson,jackslu02,2007,3,290,149,-0.564472075,-0.943271739,-1.507743814,0.099192073,-0.010195791,0.109387864,-0.696909228,-1.294920004,-1.991829233,1.58458257,40,656,2004,Oregon,2003,Oregon,31,31,1072,210,430,137,264,73,166,163,189,57,166,223,139,39,5,93,53,656,0.488,0.519,0.44,0.862,0.631,0.573,G,3
Luke Jackson,jackslu02,2008,4,433,228,-2.10793866,0.006796073,-2.101142586,0.075877273,0.075877273,0,-2.172113921,-0.454389341,-2.626503263,0.493982482,40,656,2004,Oregon,2003,Oregon,31,31,1072,210,430,137,264,73,166,163,189,57,166,223,139,39,5,93,53,656,0.488,0.519,0.44,0.862,0.631,0.573,G,4
Casey Jacobsen,jacobca01,2003,1,2287,1186,-0.627043379,0.005335225,-0.621708154,1.297437012,1.204240048,0.093196964,-0.716927066,-1.119119297,-1.836046364,0.458268363,39,658,2002,Stanford,2001,Stanford,30,30,1058,205,465,141,293,64,172,184,237,45,90,135,106,18,3,73,55,658,0.441,0.481,0.372,0.776,0.57,0.51,G,1
Casey Jacobsen,jacobca01,2004,2,3567,1828,-0.76362015,-0.400346396,-1.163966546,1.476926594,1.476926594,0,-1.227200943,-1.164992234,-2.392193177,-0.140578073,39,658,2002,Stanford,2001,Stanford,30,30,1058,205,465,141,293,64,172,184,237,45,90,135,106,18,3,73,55,658,0.441,0.481,0.372,0.776,0.57,0.51,G,2
Casey Jacobsen,jacobca01,2005,3,3453,1798,-1.136298882,-0.101479622,-1.237778504,1.43232233,1.43232233,0,-1.618993277,-1.125440404,-2.744433681,0.397002647,39,658,2002,Stanford,2001,Stanford,30,30,1058,205,465,141,293,64,172,184,237,45,90,135,106,18,3,73,55,658,0.441,0.481,0.372,0.776,0.57,0.51,G,3
Casey Jacobsen,jacobca01,2008,6,1098,547,-2.46428212,-0.968672095,-3.432954215,-0.190893917,-0.190893917,0,-3.116962253,-2.184240895,-5.301203147,0.145025809,39,658,2002,Stanford,2001,Stanford,30,30,1058,205,465,141,293,64,172,184,237,45,90,135,106,18,3,73,55,658,0.441,0.481,0.372,0.776,0.57,0.51,G,6
Chris Jefferies,jeffech01,2003,1,1262,666,-4.477846354,-1.262505682,-5.740352036,-1.019623509,-1.019623509,0,-4.508269508,-2.602573159,-7.110842667,0.319196232,382,364,2002,Fresno State,2001,Fresno State,21,21,726,115,275,73,154,42,121,92,145,25,108,133,64,25,25,51,58,364,0.418,0.474,0.347,0.634,0.529,0.495,F,1
Chris Jefferies,jeffech01,2004,2,378,195,-2.395313942,-2.021702018,-4.41701596,-0.171566044,-0.171566044,0,-2.215389164,-2.457816241,-4.673205405,3.738157681,382,364,2002,Fresno State,2001,Fresno State,21,21,726,115,275,73,154,42,121,92,145,25,108,133,64,25,25,51,58,364,0.418,0.474,0.347,0.634,0.529,0.495,F,2
Richard Jefferson,jefferi01,2002,1,4566,2358,-1.431450878,0.288765472,-1.142685406,1.942699256,1.943911778,-0.001212522,-1.653349554,0.146041326,-1.507308228,0.263391986,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,1
Richard Jefferson,jefferi01,2003,2,6904,3590,0.544985726,1.028199798,1.573185524,7.910490164,6.891546847,1.018943317,0.18908514,0.99169377,1.18077891,-0.308654131,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,2
Richard Jefferson,jefferi01,2004,3,6764,3593,1.728887611,-0.141867326,1.587020285,7.961829302,6.986674636,0.975154667,1.389024873,-0.01340942,1.375615453,-0.20114671,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,3
Richard Jefferson,jefferi01,2005,4,2814,1495,-0.475086568,-1.840585358,-2.315671925,0.33121441,0.406273573,-0.075059163,-0.387390035,-1.704889752,-2.092279788,-0.005851773,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,4
Richard Jefferson,jefferi01,2006,5,6603,3496,2.269559464,-0.070734626,2.198824838,8.824115754,7.619561382,1.204554372,1.833706765,-0.136998806,1.696707958,-0.421907859,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,5
Richard Jefferson,jefferi01,2007,6,4681,2445,-0.31817277,-1.713371778,-2.031544548,0.941603523,0.007686746,0.933916777,-0.353972581,-1.603806642,-1.957779224,-0.263010466,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,6
Richard Jefferson,jefferi01,2008,7,6170,3200,1.088932957,-2.046511669,-0.957578712,2.921689403,2.921689403,0,0.870390105,-1.581994581,-0.711604476,-0.14991174,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,7
Richard Jefferson,jefferi01,2009,8,5735,2939,0.264085813,-0.612667998,-0.348582185,3.60393344,3.60393344,0,0.305662006,-0.412849153,-0.107187147,0.078882091,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,8
Richard Jefferson,jefferi01,2010,9,5510,2854,0.078258135,1.08456263,1.162820765,5.698265421,5.271771025,0.426494396,-0.050116693,0.918081991,0.867965297,-0.18532317,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,9
Richard Jefferson,jefferi01,2011,10,5120,2635,0.301131897,-0.300139972,0.000991925,3.684756722,3.59895633,0.085800391,0.248992663,-0.38116311,-0.132170447,-0.332375538,331,397,2001,Arizona,2000,Arizona,35,34,961,147,307,116,217,31,90,72,110,58,132,190,94,27,28,104,98,397,0.479,0.535,0.344,0.655,0.553,0.529,F,10
Jared Jeffries,jeffrja01,2003,1,543,292,-1.417621158,0.04917135,-1.368449807,0.205688594,0.205688594,0,-1.762987721,-1.15279004,-2.915777761,-0.059298813,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,1
Jared Jeffries,jeffrja01,2004,2,3717,1913,-2.695281237,-0.396302051,-3.091583288,-0.33330808,-0.33330808,0,-2.829999923,-0.461529482,-3.291529405,-0.022293786,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,2
Jared Jeffries,jeffrja01,2005,3,4441,2254,-0.769997108,0.466660159,-0.303336949,2.825284986,2.182776866,0.64250812,-1.164594989,0.075240284,-1.089354705,-0.073766003,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,3
Jared Jeffries,jeffrja01,2006,4,4202,2166,-1.36732678,1.350927684,-0.016399095,3.013871141,2.941366852,0.072504289,-1.353142987,0.838064818,-0.515078168,-0.13307097,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,4
Jared Jeffries,jeffrja01,2007,5,2501,1307,-1.047067771,0.095336212,-0.951731559,1.200447563,1.200447563,0,-1.522600452,0.12596912,-1.396631333,0.101309864,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,5
Jared Jeffries,jeffrja01,2008,6,2558,1325,-2.184122714,-0.234095468,-2.418218182,0.224132435,0.224132435,0,-2.675632776,-0.81410845,-3.489741227,-0.065507301,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,6
Jared Jeffries,jeffrja01,2009,7,2669,1310,-1.938802005,1.150538438,-0.788263566,1.31003154,1.31003154,0,-2.420244154,0.75625556,-1.663988593,-0.079170177,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,7
Jared Jeffries,jeffrja01,2010,8,3554,1794,-2.098072167,1.267370431,-0.830701737,1.765590805,1.765590805,0,-2.199004823,1.179236787,-1.019768036,0.470863741,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,8
Jared Jeffries,jeffrja01,2011,9,1371,686,-1.638100889,0.552665427,-1.085435462,0.601189179,0.254877083,0.346312096,-1.747695376,0.600464689,-1.147230688,0.094729454,144,539,2002,Indiana,2001,Indiana,36,36,1175,189,414,162,343,27,71,134,201,91,182,273,74,54,46,102,88,539,0.457,0.472,0.38,0.667,0.529,0.489,F,9
Joe Johnson,johnsjo02,2002,1,3713,1916,-0.775789106,-0.038777468,-0.814566574,1.891401283,1.891401283,0,-1.167721189,-0.468556867,-1.636278056,0.102810837,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,1
Joe Johnson,johnsjo02,2003,2,4664,2419,-0.52363619,-0.697896108,-1.221532299,1.871545198,2.119742936,-0.248197737,-0.678765328,-1.036963869,-1.715729198,-0.196451319,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,2
Joe Johnson,johnsjo02,2004,3,6500,3331,0.562064322,-1.188644488,-0.626580166,3.596057171,3.596057171,0,0.462567198,-1.093393918,-0.63082672,-0.319488188,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,3
Joe Johnson,johnsjo02,2005,4,7252,3595,2.491488196,-0.064503732,2.426984464,9.464399079,8.027473348,1.436925731,2.642062418,-0.082545588,2.55951683,-0.80290269,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,4
Joe Johnson,johnsjo02,2006,5,6363,3340,2.283918276,-1.181488547,1.102429729,6.538366656,6.538366656,0,2.400165211,-1.188291858,1.211873353,-0.368982769,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,5
Joe Johnson,johnsjo02,2007,6,4474,2359,2.973571717,-1.480004869,1.493566849,5.09493555,5.09493555,0,2.977796543,-1.396660745,1.581135798,-0.226974171,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,6
Joe Johnson,johnsjo02,2008,7,6915,3618,3.345742234,-0.726180871,2.619561363,9.899653186,9.037120535,0.862532651,3.348330787,-0.646156251,2.702174536,-0.403765919,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,7
Joe Johnson,johnsjo02,2009,8,6643,3553,2.738489579,0.026646846,2.765136425,9.912085784,9.572465526,0.339620258,2.80396331,0.053298212,2.857261522,-0.221595414,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,8
Joe Johnson,johnsjo02,2010,9,6275,3326,3.689122893,-1.761805638,1.927317255,7.880368715,7.564643302,0.315725414,3.808736201,-1.34222932,2.466506881,-0.373828962,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,9
Joe Johnson,johnsjo02,2011,10,5706,3051,2.065623845,-1.094503391,0.971120454,5.80021979,4.846031603,0.954188187,2.026929779,-0.977041931,1.049887849,-0.32724763,291,427,2001,Arkansas,2000,Arkansas,30,27,873,162,346,127,267,35,79,68,91,67,126,193,77,43,12,70,46,427,0.468,0.476,0.443,0.747,0.549,0.519,F,10
Ken Johnson,johnske03,2003,2,289,156,-6.00726169,-0.661558447,-6.668820137,-0.312600835,-0.312600835,0,-6.298906429,-1.435248544,-7.734154974,0.205844118,357,386,2001,Ohio State,2000,Ohio State,31,31,916,145,251,145,251,0,0,96,135,63,163,226,25,12,125,73,81,386,0.578,0.578,,0.711,0.612,0.578,C,2
Dahntay Jones,jonesda02,2004,1,297,154,-6.10601238,-1.402632407,-7.508644787,-0.377330971,-0.377330971,0,-5.9956966,-1.922864666,-7.918561266,0.839036534,102,583,2003,Duke,2002,Duke,33,30,1014,198,421,151,303,47,118,140,187,46,134,180,29,38,18,63,101,583,0.47,0.498,0.398,0.749,0.572,0.526,F,1
Dahntay Jones,jonesda02,2005,2,1347,720,-1.759155723,-1.295884212,-3.055039935,-0.112074394,-0.00945358,-0.102620814,-2.212344834,-1.647268632,-3.859613466,0.596208714,102,583,2003,Duke,2002,Duke,33,30,1014,198,421,151,303,47,118,140,187,46,134,180,29,38,18,63,101,583,0.47,0.498,0.398,0.749,0.572,0.526,F,2
